insertId,jsonPayload.data.address,jsonPayload.data.connectionId,jsonPayload.data.duration,jsonPayload.data.elapsedTime,jsonPayload.data.failure.$clusterTime.clusterTime.$timestamp,jsonPayload.data.failure.$clusterTime.signature.hash.data,jsonPayload.data.failure.$clusterTime.signature.hash.type,jsonPayload.data.failure.$clusterTime.signature.keyId.high,jsonPayload.data.failure.$clusterTime.signature.keyId.low,jsonPayload.data.failure.$clusterTime.signature.keyId.unsigned,jsonPayload.data.failure.code,jsonPayload.data.failure.codeName,jsonPayload.data.failure.ok,jsonPayload.data.failure.operationTime.$timestamp,jsonPayload.data.failure.remainingQuiesceTimeMillis,jsonPayload.data.failure.topologyVersion.counter,jsonPayload.data.failure.topologyVersion.processId,jsonPayload.data.reason.commonWireVersion,jsonPayload.data.reason.compatible,jsonPayload.data.reason.heartbeatFrequencyMS,jsonPayload.data.reason.localThresholdMS,jsonPayload.data.reason.logicalSessionTimeoutMinutes,jsonPayload.data.reason.maxElectionId,jsonPayload.data.reason.maxSetVersion,jsonPayload.data.reason.servers,jsonPayload.data.reason.setName,jsonPayload.data.reason.stale,jsonPayload.data.reason.type,jsonPayload.data.topologyId,jsonPayload.data.type,jsonPayload.msg,jsonPayload.timestamp,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app_kubernetes_io/instance""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp
2d5tn79mlckftz7t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4865] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:52.695Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:52.695601602Z
ix11j11cyert7xj1,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,9867,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:52.232Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:52.232974957Z
59ozjqeju0rj92bh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4864] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:52.194Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:52.194951441Z
0oow1d4ji6hgxioz,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,10369,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:51.730Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:51.730999615Z
51j4t3b7rd6vz3ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4863] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:51.693Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:51.693747185Z
g0rsb22xfu6n52n0,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,4,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,10873,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:51.226Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:51.226969855Z
f4jf952sda3sbh8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4862] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:51.192Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:51.193194171Z
n2gylhdrlxb2kai1,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,11377,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:50.721Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:50.722204935Z
dmq0y3la6ggceu23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4861] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:50.692Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:55.414201112Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:50.693010322Z
akq9v4b7s4o7ret1,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,11881,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:50.218Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:50.218414536Z
ozw4qq4h4r1vd17t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4860] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:50.191Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:50.191644737Z
104j3166oih5wpzl,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,12386,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:49.713Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.713789380Z
wdzb6bajtuqrjpre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4859] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:49.690Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.690776775Z
75cqe7i21u6hrjv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T05:13:49.381Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.382064210Z
i2frokwuu8uk5ipw,my-cluster-name-rs0-0.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSSecondary,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-0] Unknown --> RSSecondary,2022-11-15T05:13:49.381Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.381944334Z
u0l6qrl5kzsmafvk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T05:13:49.376Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.376793155Z
0fxxy9lftfut0lyy,my-cluster-name-rs0-0.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-0] Unknown,2022-11-15T05:13:49.376Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.376673901Z
r006kvccloozfqbp,,my-cluster-name-rs0-0.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,30004,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-0],2022-11-15T05:13:49.376Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.376582327Z
ntrphd40oyuemuxc,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,4,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,12889,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:49.210Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.211010265Z
zb9jnddr7lbhwuj0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4858] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:49.189Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:49.189360402Z
09moz9brtq1ida3a,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,5,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,13394,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:48.705Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:48.705536430Z
txsmup99gs56cjg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4857] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:48.688Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:48.689177054Z
buidwvo429c3c5zr,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106663693320194,13900,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:48.199Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:48.200151820Z
xxmgn32qyf371vwc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4856] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:48.188Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:48.188888538Z
e2na273enam9c6dj,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106646513451009,14403,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:47.696Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.697723391Z
saptm76emgf044n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4855] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:47.688Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.688904582Z
k01zqw101uuszjph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T05:13:47.194Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.194155141Z
5oni0bme9b5ez6et,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-1] Unknown,2022-11-15T05:13:47.193Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.193966939Z
7ujrl3qm5wvgulas,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,5,,7166106663693320194,"[192,211,126,95,178,55,29,242,10,229,167,223,115,174,229,241,227,173,107,140]",Buffer,1668486221,4,,91,ShutdownInProgress,,7166106646513451009,14906,10,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:47.193Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.193595697Z
aa0zym97o6k73f13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4854] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:13:47.187Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.187796826Z
bymz2tp256mf67my,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T05:13:47.101Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.104686912Z
fpcjqh3nhxr4pz46,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-1] RSSecondary --> Unknown,2022-11-15T05:13:47.100Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.104659068Z
id9ydphmf5ffpmtc,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,52,,7166106663693320193,,,1668486221,4,,91,ShutdownInProgress,,7166106646513451009,14999,9,63731d751bc379254f313152,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T05:13:47.100Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.104102810Z
sjxmxojapmt9go41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T05:13:47.056Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.057042225Z
kli8bx1dn172jjmt,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSSecondary,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-2] RSSecondary,2022-11-15T05:13:47.056Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.056840306Z
5n7ml0hnn17e1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T05:13:47.048Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.048244744Z
iqxcfq8e7j4usdtu,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSSecondary,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-1] RSOther --> RSSecondary,2022-11-15T05:13:47.047Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.047984154Z
m18l0xhavkox7jxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[INFO] Disconnected from MongoDB server,2022-11-15T05:13:47.043Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.043667398Z
9bl1v6zz3z3jqgrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetWithPrimary --> ReplicaSetNoPrimary,2022-11-15T05:13:47.042Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:13:50.407634115Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:13:47.042920711Z
